id,product_id,robot_id,warehouse_id,current_zone,current_row,current_shelf,name,category,article,stock,min_stock,optimal_stock,status,created_at
ih_db1a8d78,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,71,20,80,ok,2025-07-11T00:29:00+00:00
ih_f7522921,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-07-12T00:48:00+00:00
ih_5f417c4f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,76,20,80,ok,2025-07-13T05:42:00+00:00
ih_a7d9d0a4,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,75,20,80,ok,2025-07-14T00:15:00+00:00
ih_febb421c,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,83,20,80,ok,2025-07-15T18:34:00+00:00
ih_54d0418c,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,77,20,80,ok,2025-07-16T06:58:00+00:00
ih_f65eb2d7,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,75,20,80,ok,2025-07-17T04:15:00+00:00
ih_b9b31a0a,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,75,20,80,ok,2025-07-18T01:23:00+00:00
ih_0cdb6619,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,69,20,80,ok,2025-07-19T21:25:00+00:00
ih_3bec33b7,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,62,20,80,ok,2025-07-20T06:44:00+00:00
ih_26358bb4,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,56,20,80,ok,2025-07-21T12:29:00+00:00
ih_2457a0d0,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,56,20,80,ok,2025-07-22T17:09:00+00:00
ih_cbc43515,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,62,20,80,ok,2025-07-23T01:24:00+00:00
ih_35d2a583,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,62,20,80,ok,2025-07-24T02:35:00+00:00
ih_7c972a5f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,71,20,80,ok,2025-07-25T13:56:00+00:00
ih_1e21d08b,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,69,20,80,ok,2025-07-26T01:07:00+00:00
ih_9363be06,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,67,20,80,ok,2025-07-27T11:02:00+00:00
ih_000883b9,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,71,20,80,ok,2025-07-28T22:54:00+00:00
ih_68bde5dd,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,64,20,80,ok,2025-07-29T02:23:00+00:00
ih_2dca106f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,73,20,80,ok,2025-07-30T20:07:00+00:00
ih_224a39be,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,76,20,80,ok,2025-07-31T13:27:00+00:00
ih_f3f50421,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,77,20,80,ok,2025-08-01T06:21:00+00:00
ih_74d8141c,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,76,20,80,ok,2025-08-02T12:00:00+00:00
ih_f3cac1ef,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,76,20,80,ok,2025-08-03T00:55:00+00:00
ih_d5531904,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,74,20,80,ok,2025-08-04T01:58:00+00:00
ih_0543f973,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,74,20,80,ok,2025-08-05T06:08:00+00:00
ih_f22fefc8,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,74,20,80,ok,2025-08-06T22:18:00+00:00
ih_5964c488,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,75,20,80,ok,2025-08-07T04:23:00+00:00
ih_6f74e193,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,84,20,80,ok,2025-08-08T12:15:00+00:00
ih_122b4f64,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,85,20,80,ok,2025-08-09T19:50:00+00:00
ih_63718747,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,90,20,80,ok,2025-08-10T12:07:00+00:00
ih_632e6431,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,92,20,80,ok,2025-08-11T20:10:00+00:00
ih_6020eaa8,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,92,20,80,ok,2025-08-12T02:01:00+00:00
ih_e8dd2c2d,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,85,20,80,ok,2025-08-13T02:53:00+00:00
ih_a39db476,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,87,20,80,ok,2025-08-14T01:34:00+00:00
ih_a7964bf1,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,82,20,80,ok,2025-08-15T13:51:00+00:00
ih_ce790af5,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,78,20,80,ok,2025-08-16T21:16:00+00:00
ih_c49069ec,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-08-17T11:51:00+00:00
ih_55e41ad1,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-08-18T20:25:00+00:00
ih_421967e3,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,64,20,80,ok,2025-08-19T16:09:00+00:00
ih_0b0814bd,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,64,20,80,ok,2025-08-20T05:11:00+00:00
ih_17489d1d,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,64,20,80,ok,2025-08-21T17:46:00+00:00
ih_674dd78f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,63,20,80,ok,2025-08-22T02:01:00+00:00
ih_b302a057,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,59,20,80,ok,2025-08-23T13:39:00+00:00
ih_6464edc0,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,56,20,80,ok,2025-08-24T06:50:00+00:00
ih_7182a864,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,51,20,80,ok,2025-08-25T22:17:00+00:00
ih_2969424d,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,51,20,80,ok,2025-08-26T08:04:00+00:00
ih_784967a7,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,46,20,80,ok,2025-08-27T20:21:00+00:00
ih_df125180,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,46,20,80,ok,2025-08-28T21:00:00+00:00
ih_12da7891,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,43,20,80,ok,2025-08-29T08:16:00+00:00
ih_0968ea1f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,46,20,80,ok,2025-08-30T16:09:00+00:00
ih_13408dc3,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,48,20,80,ok,2025-08-31T09:24:00+00:00
ih_7bc09814,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,42,20,80,ok,2025-09-01T20:42:00+00:00
ih_bf42215d,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,45,20,80,ok,2025-09-02T04:25:00+00:00
ih_21e90fb2,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,40,20,80,ok,2025-09-03T12:47:00+00:00
ih_57126e87,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,37,20,80,ok,2025-09-04T12:51:00+00:00
ih_f666905b,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,44,20,80,ok,2025-09-05T08:06:00+00:00
ih_2d7b0e11,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,39,20,80,ok,2025-09-06T14:30:00+00:00
ih_a272295f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,40,20,80,ok,2025-09-07T17:48:00+00:00
ih_18bdedf2,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,45,20,80,ok,2025-09-08T03:40:00+00:00
ih_323e0a27,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,48,20,80,ok,2025-09-09T07:16:00+00:00
ih_6b7a5a28,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,51,20,80,ok,2025-09-10T05:57:00+00:00
ih_8995a82e,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,51,20,80,ok,2025-09-11T09:41:00+00:00
ih_a0bbc1e2,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,44,20,80,ok,2025-09-12T12:04:00+00:00
ih_6352194f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,42,20,80,ok,2025-09-13T14:57:00+00:00
ih_418b157b,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,48,20,80,ok,2025-09-14T15:53:00+00:00
ih_613c5989,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,48,20,80,ok,2025-09-15T17:45:00+00:00
ih_e0d0ff4a,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,42,20,80,ok,2025-09-16T10:58:00+00:00
ih_1ba2d76e,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,42,20,80,ok,2025-09-17T01:05:00+00:00
ih_e82caeed,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,44,20,80,ok,2025-09-18T12:13:00+00:00
ih_d591f7cc,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,47,20,80,ok,2025-09-19T04:42:00+00:00
ih_8dde1f46,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,52,20,80,ok,2025-09-20T17:29:00+00:00
ih_c893e871,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,53,20,80,ok,2025-09-21T19:05:00+00:00
ih_2537e5c0,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,53,20,80,ok,2025-09-22T18:40:00+00:00
ih_19ef4dd2,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,60,20,80,ok,2025-09-23T17:28:00+00:00
ih_4baa3f90,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,60,20,80,ok,2025-09-24T12:22:00+00:00
ih_606c2396,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,66,20,80,ok,2025-09-25T15:52:00+00:00
ih_cb2e47ea,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,71,20,80,ok,2025-09-26T21:36:00+00:00
ih_7ef7146e,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,71,20,80,ok,2025-09-27T13:43:00+00:00
ih_241fd933,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,75,20,80,ok,2025-09-28T16:47:00+00:00
ih_8f2d8c0c,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,79,20,80,ok,2025-09-29T02:17:00+00:00
ih_7bd3af12,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,76,20,80,ok,2025-09-30T05:20:00+00:00
ih_3d3700b9,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,72,20,80,ok,2025-10-01T04:36:00+00:00
ih_6b1ae619,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,65,20,80,ok,2025-10-02T22:12:00+00:00
ih_c69855d0,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,65,20,80,ok,2025-10-03T13:06:00+00:00
ih_2f9db7e3,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,75,20,80,ok,2025-10-04T10:21:00+00:00
ih_b938b641,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,71,20,80,ok,2025-10-05T22:28:00+00:00
ih_0c2bb229,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,74,20,80,ok,2025-10-06T10:39:00+00:00
ih_b4114358,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,73,20,80,ok,2025-10-07T18:15:00+00:00
ih_1769807e,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-10-08T20:47:00+00:00
ih_55bbc704,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-10-09T05:08:00+00:00
ih_5b3ca418,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,69,20,80,ok,2025-10-10T08:28:00+00:00
ih_b2c5b53b,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,78,20,80,ok,2025-10-11T18:33:00+00:00
ih_72c0c05d,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,72,20,80,ok,2025-10-12T06:56:00+00:00
ih_5f3f2a86,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,72,20,80,ok,2025-10-13T20:13:00+00:00
ih_a9503073,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,81,20,80,ok,2025-10-14T16:37:00+00:00
ih_19f4d54c,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,82,20,80,ok,2025-10-15T15:28:00+00:00
ih_bd372610,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,79,20,80,ok,2025-10-16T13:37:00+00:00
ih_e7b304f3,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,82,20,80,ok,2025-10-17T13:22:00+00:00
ih_563f3a50,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,82,20,80,ok,2025-10-18T09:11:00+00:00
ih_502b0b07,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,80,20,80,ok,2025-10-19T04:13:00+00:00
ih_35234636,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,81,20,80,ok,2025-10-20T19:08:00+00:00
ih_d93187df,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-10-21T21:13:00+00:00
ih_8ea04c4e,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,63,20,80,ok,2025-10-22T02:56:00+00:00
ih_2d6d5a7a,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,70,20,80,ok,2025-10-23T10:24:00+00:00
ih_04d5f3a6,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,73,20,80,ok,2025-10-24T04:19:00+00:00
ih_ce078d9f,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,69,20,80,ok,2025-10-25T21:39:00+00:00
ih_86513943,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,76,20,80,ok,2025-10-26T04:42:00+00:00
ih_24d1f169,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,89,20,80,ok,2025-10-27T03:39:00+00:00
ih_53da5862,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,89,20,80,ok,2025-10-28T10:35:00+00:00
ih_dcfc1658,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,88,20,80,ok,2025-10-29T01:08:00+00:00
ih_182162e8,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,90,20,80,ok,2025-10-30T05:45:00+00:00
ih_0f1f6bc2,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,90,20,80,ok,2025-10-31T01:37:00+00:00
ih_cf7c21a4,0cb000ff-0363-416a-98db-fd6219a79605,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,A,10,D,Apple Magic Mouse 2,Мыши,APМЫ-272634,90,20,80,ok,2025-11-01T10:21:00+00:00
